UF,Código do Município,Município,Dezembro/2023 - sem ajuste Admissões,Dezembro/2023 - sem ajuste Desligamentos,Dezembro/2023 - sem ajuste Saldos,Dezembro/2023 - sem ajuste Variação Relativa (%),Acumulado do Ano (2023) Admissões,Acumulado do Ano (2023) Desligamentos,Acumulado do Ano (2023) Saldos,Acumulado do Ano (2023) Variação Relativa (%)
MG,316240.0,Mg-Sao Joao da Ponte,20.0,21.0,-1.0,-0.07861635220125787,313.0,435.0,-122.0,-8.770668583752697
MG,316245.0,Mg-Sao Joao das Missoes,0.0,1.0,-1.0,-0.9009009009009009,20.0,33.0,-13.0,-10.655737704918032
MG,316250.0,Mg-Sao Joao Del Rei,704.0,721.0,-17.0,-0.08714820320910442,9405.0,8830.0,575.0,3.0479724357275377
MG,316255.0,Mg-Sao Joao do Manhuacu,13.0,23.0,-10.0,-1.447178002894356,376.0,304.0,72.0,11.52
MG,316257.0,Mg-Sao Joao do Manteninha,5.0,25.0,-20.0,-3.0257186081694405,214.0,305.0,-91.0,-12.517193947730398
MG,316260.0,Mg-Sao Joao do Oriente,12.0,11.0,1.0,0.2652519893899204,182.0,158.0,24.0,6.976744186046512
MG,316265.0,Mg-Sao Joao do Pacui,1.0,0.0,1.0,3.0303030303030303,39.0,31.0,8.0,33.33333333333333
MG,316270.0,Mg-Sao Joao do Paraiso,51.0,53.0,-2.0,-0.1243008079552517,607.0,704.0,-97.0,-5.71933962264151
MG,316280.0,Mg-Sao Joao Evangelista,41.0,52.0,-11.0,-0.9990917347865577,524.0,445.0,79.0,7.655038759689922
MG,316290.0,Mg-Sao Joao Nepomuceno,82.0,244.0,-162.0,-2.7245206861755804,2231.0,2402.0,-171.0,-2.8739495798319328
MG,316292.0,Mg-Sao Joaquim de Bicas,374.0,366.0,8.0,0.08914642299977714,7774.0,4687.0,3087.0,52.11885868647644
MG,316294.0,Mg-Sao Jose da Barra,37.0,24.0,13.0,1.0603588907014683,502.0,431.0,71.0,5.951383067896061
MG,316295.0,Mg-Sao Jose da Lapa,149.0,194.0,-45.0,-0.9398496240601504,2271.0,2192.0,79.0,1.7022193492781728
MG,316300.0,Mg-Sao Jose da Safira,5.0,5.0,0.0,0,89.0,65.0,24.0,11.162790697674419
MG,316310.0,Mg-Sao Jose da Varginha,31.0,39.0,-8.0,-1.1782032400589102,424.0,416.0,8.0,1.199400299850075
MG,316320.0,Mg-Sao Jose do Alegre,9.0,5.0,4.0,1.6129032258064515,146.0,106.0,40.0,18.867924528301888
MG,316330.0,Mg-Sao Jose do Divino,0.0,1.0,-1.0,-1.2658227848101267,35.0,29.0,6.0,8.333333333333332
MG,316340.0,Mg-Sao Jose do Goiabal,3.0,28.0,-25.0,-4.835589941972921,197.0,260.0,-63.0,-11.797752808988763
MG,316350.0,Mg-Sao Jose do Jacuri,9.0,7.0,2.0,0.9216589861751152,96.0,77.0,19.0,9.268292682926829
MG,316360.0,Mg-Sao Jose do Mantimento,2.0,2.0,0.0,0,34.0,29.0,5.0,9.433962264150944
MG,316370.0,Mg-Sao Lourenco,306.0,346.0,-40.0,-0.37537537537537535,4372.0,4199.0,173.0,1.6556608287874437
MG,316380.0,Mg-Sao Miguel do Anta,4.0,11.0,-7.0,-2.834008097165992,94.0,113.0,-19.0,-7.630522088353414
MG,316390.0,Mg-Sao Pedro da Uniao,10.0,16.0,-6.0,-1.6042780748663104,238.0,214.0,24.0,6.896551724137931
MG,316400.0,Mg-Sao Pedro dos Ferros,17.0,26.0,-9.0,-0.9825327510917031,307.0,292.0,15.0,1.6741071428571428
MG,316410.0,Mg-Sao Pedro do Suacui,8.0,3.0,5.0,2.092050209205021,96.0,102.0,-6.0,-2.4096385542168677
MG,316420.0,Mg-Sao Romao,4.0,7.0,-3.0,-0.4491017964071856,106.0,95.0,11.0,1.6616314199395772
MG,316430.0,Mg-Sao Roque de Minas,38.0,70.0,-32.0,-2.2614840989399294,1109.0,1122.0,-13.0,-0.951683748169839
MG,316440.0,Mg-Sao Sebastiao da Bela Vista,64.0,201.0,-137.0,-6.6247582205029,1250.0,1201.0,49.0,2.6515151515151514
MG,316443.0,Mg-Sao Sebastiao da Vargem Alegre,3.0,9.0,-6.0,-8.823529411764707,45.0,46.0,-1.0,-1.3888888888888888
MG,316447.0,Mg-Sao Sebastiao do Anta,9.0,6.0,3.0,1.0169491525423728,80.0,75.0,5.0,1.7605633802816902
MG,316450.0,Mg-Sao Sebastiao do Maranhao,2.0,5.0,-3.0,-1.6304347826086956,62.0,59.0,3.0,1.6853932584269662
MG,316460.0,Mg-Sao Sebastiao do Oeste,97.0,169.0,-72.0,-1.7316017316017316,1863.0,1890.0,-27.0,-0.6556580864497329
MG,316470.0,Mg-Sao Sebastiao do Paraiso,578.0,699.0,-121.0,-0.6987353467690708,9228.0,8941.0,287.0,1.707317073170732
MG,316480.0,Mg-Sao Sebastiao do Rio Preto,1.0,0.0,1.0,2.7027027027027026,8.0,12.0,-4.0,-9.75609756097561
MG,316490.0,Mg-Sao Sebastiao do Rio Verde,10.0,9.0,1.0,0.36363636363636365,152.0,138.0,14.0,5.447470817120623
MG,316500.0,Mg-Sao Tiago,32.0,49.0,-17.0,-0.8547008547008548,694.0,643.0,51.0,2.6020408163265305
MG,316510.0,Mg-Sao Tomas de Aquino,26.0,50.0,-24.0,-2.0779220779220777,668.0,649.0,19.0,1.7304189435336976
MG,316520.0,Mg-Sao Tome das Letras,24.0,33.0,-9.0,-0.7537688442211055,488.0,514.0,-26.0,-2.1576763485477177
MG,316530.0,Mg-Sao Vicente de Minas,33.0,34.0,-1.0,-0.06345177664974619,523.0,488.0,35.0,2.272727272727273
MG,316540.0,Mg-Sapucai-Mirim,20.0,30.0,-10.0,-0.8130081300813009,583.0,466.0,117.0,10.372340425531915
MG,316550.0,Mg-Sardoa,13.0,30.0,-17.0,-4.450261780104712,247.0,211.0,36.0,11.214953271028037
MG,316553.0,Mg-Sarzedo,271.0,361.0,-90.0,-1.0098743267504489,4467.0,4290.0,177.0,2.0519360074194295
MG,316555.0,Mg-Setubinha,3.0,10.0,-7.0,-3.4653465346534658,91.0,70.0,21.0,12.727272727272727
MG,316556.0,Mg-Sem-Peixe,0.0,2.0,-2.0,-1.7094017094017095,24.0,33.0,-9.0,-7.317073170731707
MG,316557.0,Mg-Senador Amaral,43.0,40.0,3.0,0.3516998827667058,446.0,471.0,-25.0,-2.793296089385475
MG,316560.0,Mg-Senador Cortes,0.0,7.0,-7.0,-2.6217228464419478,79.0,75.0,4.0,1.509433962264151
MG,316570.0,Mg-Senador Firmino,24.0,18.0,6.0,0.8438818565400843,374.0,294.0,80.0,12.539184952978054
MG,316580.0,Mg-Senador Jose Bento,1.0,8.0,-7.0,-22.58064516129032,21.0,23.0,-2.0,-6.451612903225806
MG,316590.0,Mg-Senador Modestino Goncalves,5.0,5.0,0.0,0,79.0,77.0,2.0,1.2048192771084338
MG,316600.0,Mg-Senhora de Oliveira,7.0,7.0,0.0,0,82.0,87.0,-5.0,-1.718213058419244
MG,316610.0,Mg-Senhora do Porto,1.0,2.0,-1.0,-0.8620689655172413,35.0,49.0,-14.0,-11.38211382113821
MG,316620.0,Mg-Senhora dos Remedios,5.0,11.0,-6.0,-1.2121212121212122,130.0,154.0,-24.0,-4.790419161676647
MG,316630.0,Mg-Sericita,12.0,9.0,3.0,0.6896551724137931,109.0,84.0,25.0,6.20347394540943
MG,316640.0,Mg-Seritinga,6.0,7.0,-1.0,-0.4784688995215311,73.0,77.0,-4.0,-1.9417475728155338
MG,316650.0,Mg-Serra Azul de Minas,0.0,3.0,-3.0,-5.263157894736842,23.0,30.0,-7.0,-11.11111111111111
MG,316660.0,Mg-Serra da Saudade,2.0,4.0,-2.0,-2.5974025974025974,30.0,29.0,1.0,1.3513513513513513
MG,316670.0,Mg-Serra dos Aimores,30.0,617.0,-587.0,-33.48545350827153,1530.0,1419.0,111.0,13.602941176470587
MG,316680.0,Mg-Serra do Salitre,176.0,569.0,-393.0,-7.742316784869977,4669.0,3913.0,756.0,19.713168187744458
MG,316690.0,Mg-Serrania,12.0,22.0,-10.0,-0.975609756097561,531.0,524.0,7.0,0.7128309572301426
MG,316695.0,Mg-Serranopolis de Minas,3.0,0.0,3.0,4.545454545454546,24.0,25.0,-1.0,-1.4492753623188406
MG,316700.0,Mg-Serranos,3.0,6.0,-3.0,-1.6042780748663104,61.0,178.0,-117.0,-38.87043189368771
MG,316710.0,Mg-Serro,32.0,67.0,-35.0,-1.8547959724430314,903.0,700.0,203.0,12.385600976205003
MG,316720.0,Mg-Sete Lagoas,2100.0,2201.0,-101.0,-0.15835436885592888,32477.0,31109.0,1368.0,2.193116052391106
MG,316730.0,Mg-Silveirania,1.0,30.0,-29.0,-14.499999999999998,61.0,71.0,-10.0,-5.58659217877095
MG,316740.0,Mg-Silvianopolis,17.0,18.0,-1.0,-0.14814814814814814,287.0,326.0,-39.0,-5.4242002781641165
MG,316750.0,Mg-Simao Pereira,2.0,7.0,-5.0,-1.4450867052023122,97.0,105.0,-8.0,-2.2598870056497176
MG,316760.0,Mg-Simonesia,21.0,12.0,9.0,1.1842105263157896,308.0,304.0,4.0,0.5215123859191656
MG,316770.0,Mg-Sobralia,8.0,3.0,5.0,2.857142857142857,68.0,82.0,-14.0,-7.4074074074074066
MG,316780.0,Mg-Soledade de Minas,19.0,8.0,11.0,2.2132796780684103,253.0,229.0,24.0,4.958677685950414
MG,316790.0,Mg-Tabuleiro,12.0,12.0,0.0,0,198.0,180.0,18.0,3.9045553145336225
MG,316800.0,Mg-Taiobeiras,122.0,160.0,-38.0,-0.8527827648114902,1982.0,1803.0,179.0,4.224687278734954
MG,316805.0,Mg-Taparuba,2.0,1.0,1.0,0.8849557522123894,29.0,30.0,-1.0,-0.8695652173913043
MG,316810.0,Mg-Tapira,25.0,73.0,-48.0,-2.4365482233502536,1112.0,1328.0,-216.0,-10.00463177396943
MG,316820.0,Mg-Tapirai,8.0,99.0,-91.0,-29.73856209150327,209.0,198.0,11.0,5.472636815920398
MG,316830.0,Mg-Taquaracu de Minas,5.0,7.0,-2.0,-0.881057268722467,72.0,90.0,-18.0,-7.377049180327869
MG,316840.0,Mg-Tarumirim,13.0,21.0,-8.0,-0.718132854578097,348.0,323.0,25.0,2.3126734505087883
MG,316850.0,Mg-Teixeiras,22.0,21.0,1.0,0.11198208286674133,385.0,423.0,-38.0,-4.055496264674493
MG,316860.0,Mg-Teofilo Otoni,794.0,1094.0,-300.0,-1.0849517196484757,12442.0,11288.0,1154.0,4.38850015211439
MG,316870.0,Mg-Timoteo,905.0,818.0,87.0,0.5130019458694499,10795.0,10266.0,529.0,3.2039246562897463
MG,316880.0,Mg-Tiradentes,129.0,135.0,-6.0,-0.26833631484794274,1549.0,1424.0,125.0,5.879586077140169
MG,316890.0,Mg-Tiros,66.0,206.0,-140.0,-10.614101592115238,1519.0,1428.0,91.0,8.92156862745098
MG,316900.0,Mg-Tocantins,48.0,121.0,-73.0,-2.876280535855004,961.0,929.0,32.0,1.3141683778234086
MG,316905.0,Mg-Tocos do Moji,5.0,12.0,-7.0,-5.263157894736842,34.0,34.0,0.0,0
MG,316910.0,Mg-Toledo,11.0,9.0,2.0,0.3502626970227671,206.0,236.0,-30.0,-5.0761421319796955
MG,316920.0,Mg-Tombos,24.0,25.0,-1.0,-0.16051364365971107,210.0,214.0,-4.0,-0.6578947368421052
MG,316930.0,Mg-Tres Coracoes,561.0,568.0,-7.0,-0.04339739615623063,7286.0,6809.0,477.0,3.046366074849917
MG,316935.0,Mg-Tres Marias,245.0,234.0,11.0,0.18275461040039873,3514.0,3331.0,183.0,3.137860082304527
MG,316940.0,Mg-Tres Pontas,422.0,572.0,-150.0,-1.0387092306626966,7830.0,7347.0,483.0,3.494682005643586
MG,316950.0,Mg-Tumiritinga,9.0,16.0,-7.0,-2.880658436213992,260.0,228.0,32.0,16.49484536082474
MG,316960.0,Mg-Tupaciguara,197.0,310.0,-113.0,-2.2930194805194803,2943.0,2864.0,79.0,1.683358193053484
MG,316970.0,Mg-Turmalina,89.0,129.0,-40.0,-1.1464603038119805,1408.0,1260.0,148.0,4.448452058911933
MG,316980.0,Mg-Turvolandia,12.0,21.0,-9.0,-1.3215859030837005,262.0,235.0,27.0,4.160246533127889
MG,316990.0,Mg-Uba,617.0,1076.0,-459.0,-1.6581171880644463,13675.0,13323.0,352.0,1.3041867358280845
MG,317000.0,Mg-Ubai,2.0,4.0,-2.0,-1.092896174863388,96.0,70.0,26.0,16.7741935483871
MG,317005.0,Mg-Ubaporanga,26.0,32.0,-6.0,-0.6507592190889371,480.0,414.0,66.0,7.819905213270142
MG,317010.0,Mg-Uberaba,4388.0,5677.0,-1289.0,-1.4386481841112524,59283.0,55368.0,3915.0,4.636153709515069
MG,317020.0,Mg-Uberlandia,9340.0,11248.0,-1908.0,-0.8604284103720405,140117.0,135808.0,4309.0,1.9907323991813466
MG,317030.0,Mg-Umburatiba,3.0,3.0,0.0,0,33.0,33.0,0.0,0
MG,317040.0,Mg-Unai,689.0,836.0,-147.0,-0.8024455483377914,11723.0,10803.0,920.0,5.301676943467988
MG,317043.0,Mg-Uniao de Minas,20.0,68.0,-48.0,-5.8679706601467,662.0,691.0,-29.0,-3.7467700258397936
MG,317047.0,Mg-Uruana de Minas,1.0,9.0,-8.0,-2.888086642599278,200.0,155.0,45.0,19.823788546255507
MG,317050.0,Mg-Urucania,30.0,26.0,4.0,0.12195121951219512,1210.0,1160.0,50.0,1.557632398753894
MG,317052.0,Mg-Urucuia,9.0,15.0,-6.0,-1.4814814814814816,193.0,158.0,35.0,9.510869565217392
MG,317057.0,Mg-Vargem Alegre,14.0,12.0,2.0,0.5194805194805194,166.0,191.0,-25.0,-5.980861244019139
MG,317060.0,Mg-Vargem Bonita,2.0,3.0,-1.0,-0.5586592178770949,73.0,91.0,-18.0,-9.230769230769232
MG,317065.0,Mg-Vargem Grande do Rio Pardo,1.0,11.0,-10.0,-4.032258064516129,84.0,116.0,-32.0,-12.260536398467432
MG,317070.0,Mg-Varginha,1694.0,2055.0,-361.0,-0.8280386265109985,26472.0,24914.0,1558.0,3.722997514815523
MG,317075.0,Mg-Varjao de Minas,32.0,53.0,-21.0,-1.804123711340206,637.0,573.0,64.0,5.953488372093023
MG,317080.0,Mg-Varzea da Palma,183.0,200.0,-17.0,-0.31215571061329417,3787.0,3772.0,15.0,0.2758874379253265
MG,317090.0,Mg-Varzelandia,13.0,7.0,6.0,1.5665796344647518,114.0,74.0,40.0,11.461318051575931
MG,317100.0,Mg-Vazante,225.0,299.0,-74.0,-1.413292589763178,2997.0,2637.0,360.0,7.484407484407485
MG,317103.0,Mg-Verdelandia,20.0,18.0,2.0,0.3868471953578337,225.0,202.0,23.0,4.646464646464646
MG,317107.0,Mg-Veredinha,16.0,35.0,-19.0,-2.357320099255583,466.0,455.0,11.0,1.3647642679900744
MG,317110.0,Mg-Verissimo,21.0,18.0,3.0,0.6637168141592921,207.0,192.0,15.0,3.488372093023256
MG,317115.0,Mg-Vermelho Novo,2.0,4.0,-2.0,-1.4814814814814816,56.0,45.0,11.0,9.090909090909092
MG,317120.0,Mg-Vespasiano,490.0,752.0,-262.0,-1.4185933185337591,9217.0,8965.0,252.0,1.3928038467915769
MG,317130.0,Mg-Vicosa,482.0,526.0,-44.0,-0.2612206126810734,6926.0,6512.0,414.0,2.5093950781912957
MG,317140.0,Mg-Vieiras,2.0,1.0,1.0,0.7042253521126761,52.0,37.0,15.0,11.811023622047244
MG,317150.0,Mg-Mathias Lobato,11.0,18.0,-7.0,-1.1945392491467577,200.0,125.0,75.0,14.910536779324055
MG,317160.0,Mg-Virgem da Lapa,16.0,16.0,0.0,0,636.0,202.0,434.0,39.02877697841727
MG,317170.0,Mg-Virginia,38.0,46.0,-8.0,-0.60790273556231,585.0,529.0,56.0,4.512489927477841
MG,317180.0,Mg-Virginopolis,24.0,57.0,-33.0,-4.441453566621804,322.0,361.0,-39.0,-5.131578947368421
MG,317190.0,Mg-Virgolandia,0.0,4.0,-4.0,-4.761904761904762,24.0,17.0,7.0,9.45945945945946
MG,317200.0,Mg-Visconde do Rio Branco,322.0,399.0,-77.0,-0.6878070567217508,4996.0,4831.0,165.0,1.514873301505692
MG,317210.0,Mg-Volta Grande,9.0,15.0,-6.0,-0.7947019867549668,229.0,275.0,-46.0,-5.815423514538559
MG,317220.0,Mg-Wenceslau Braz,4.0,10.0,-6.0,-2.4691358024691357,79.0,95.0,-16.0,-6.299212598425196
ES,320010.0,Es-Afonso Claudio,92.0,105.0,-13.0,-0.48561822936122523,1117.0,1185.0,-68.0,-2.501839587932303
ES,320013.0,Es-Aguia Branca,44.0,129.0,-85.0,-10.278113663845224,503.0,551.0,-48.0,-6.138107416879795
ES,320016.0,Es-Agua Doce do Norte,24.0,35.0,-11.0,-1.7684887459807075,259.0,273.0,-14.0,-2.2222222222222223
ES,320020.0,Es-Alegre,88.0,107.0,-19.0,-0.6429780033840948,1385.0,1149.0,236.0,8.594319009468318
ES,320030.0,Es-Alfredo Chaves,134.0,155.0,-21.0,-0.6860503103560928,1724.0,1618.0,106.0,3.5415970598062145
ES,320035.0,Es-Alto Rio Novo,6.0,109.0,-103.0,-27.61394101876676,338.0,331.0,7.0,2.734375
ES,320040.0,Es-Anchieta,286.0,211.0,75.0,1.5185260174124315,2656.0,2272.0,384.0,8.175431126250798
ES,320050.0,Es-Apiaca,9.0,12.0,-3.0,-0.8522727272727272,170.0,188.0,-18.0,-4.864864864864865
ES,320060.0,Es-Aracruz,1318.0,1668.0,-350.0,-1.1794439764111204,25409.0,24802.0,607.0,2.1670831845769367
ES,320070.0,Es-Atilio Vivacqua,49.0,62.0,-13.0,-0.482017055988135,1217.0,1111.0,106.0,4.132553606237817
ES,320080.0,Es-Baixo Guandu,342.0,240.0,102.0,2.5692695214105794,2361.0,2178.0,183.0,4.755717255717256
ES,320090.0,Es-Barra de Sao Francisco,196.0,833.0,-637.0,-8.936588103254769,4562.0,4081.0,481.0,8.022014676450967
ES,320100.0,Es-Boa Esperanca,72.0,94.0,-22.0,-1.3758599124452784,1316.0,1133.0,183.0,13.174946004319654
ES,320110.0,Es-Bom Jesus do Norte,26.0,37.0,-11.0,-1.0128913443830572,576.0,514.0,62.0,6.0546875
ES,320115.0,Es-Brejetuba,23.0,26.0,-3.0,-0.3456221198156682,456.0,475.0,-19.0,-2.211874272409779
ES,320120.0,Es-Cachoeiro de Itapemirim,1314.0,1813.0,-499.0,-1.0436055631078114,19981.0,18891.0,1090.0,2.349948258020007
ES,320130.0,Es-Cariacica,2849.0,2845.0,4.0,0.0069971661477101765,36686.0,33620.0,3066.0,5.605426257381574
ES,320140.0,Es-Castelo,215.0,309.0,-94.0,-1.279433782496257,3301.0,3236.0,65.0,0.8999030873598228
ES,320150.0,Es-Colatina,1017.0,1539.0,-522.0,-1.6386238071320942,16112.0,16187.0,-75.0,-0.2381103562130929
ES,320160.0,Es-Conceicao da Barra,88.0,388.0,-300.0,-8.073196986006458,1607.0,1558.0,49.0,1.4613778705636742
ES,320170.0,Es-Conceicao do Castelo,42.0,42.0,0.0,0,565.0,545.0,20.0,1.7123287671232876
ES,320180.0,Es-Divino de Sao Lourenco,11.0,18.0,-7.0,-2.3972602739726026,129.0,98.0,31.0,11.610486891385769
ES,320190.0,Es-Domingos Martins,199.0,249.0,-50.0,-0.8173941474579042,3197.0,2867.0,330.0,5.711318795430945
ES,320200.0,Es-Dores do Rio Preto,18.0,21.0,-3.0,-0.49586776859504134,331.0,283.0,48.0,8.64864864864865
ES,320210.0,Es-Ecoporanga,69.0,80.0,-11.0,-0.5753138075313807,801.0,696.0,105.0,5.82039911308204
ES,320220.0,Es-Fundao,119.0,98.0,21.0,0.885328836424958,1344.0,1153.0,191.0,8.599729851418282
ES,320225.0,Es-Governador Lindenberg,20.0,77.0,-57.0,-6.917475728155339,617.0,552.0,65.0,9.246088193456615
ES,320230.0,Es-Guacui,119.0,113.0,6.0,0.155561317085818,1463.0,1305.0,158.0,4.281842818428185
ES,320240.0,Es-Guarapari,1501.0,1033.0,468.0,2.262180974477958,12624.0,11399.0,1225.0,6.106984396031707
ES,320245.0,Es-Ibatiba,78.0,114.0,-36.0,-1.7118402282453637,1262.0,1161.0,101.0,5.166240409207161
ES,320250.0,Es-Ibiracu,95.0,149.0,-54.0,-1.8512170037709976,2222.0,2158.0,64.0,2.3038156947444204
ES,320255.0,Es-Ibitirama,23.0,15.0,8.0,1.7467248908296942,193.0,160.0,33.0,7.603686635944701
ES,320260.0,Es-Iconha,83.0,99.0,-16.0,-0.4553215708594195,1185.0,1341.0,-156.0,-4.282185012352457
ES,320265.0,Es-Irupi,34.0,32.0,2.0,0.2728512960436562,322.0,305.0,17.0,2.364394993045897
ES,320270.0,Es-Itaguacu,37.0,70.0,-33.0,-2.2132796780684103,774.0,516.0,258.0,21.112929623567922
ES,320280.0,Es-Itapemirim,176.0,250.0,-74.0,-1.273008773438844,4012.0,2631.0,1381.0,31.53688056633935
ES,320290.0,Es-Itarana,38.0,48.0,-10.0,-0.56657223796034,803.0,539.0,264.0,17.922606924643585
ES,320300.0,Es-Iuna,87.0,142.0,-55.0,-1.9862766341639582,1533.0,1320.0,213.0,8.39243498817967
ES,320305.0,Es-Jaguare,157.0,157.0,0.0,0,4049.0,3849.0,200.0,6.416426050689767
ES,320310.0,Es-Jeronimo Monteiro,24.0,31.0,-7.0,-1.002865329512894,320.0,265.0,55.0,8.540372670807454
ES,320313.0,Es-Joao Neiva,120.0,194.0,-74.0,-2.205663189269747,2519.0,2451.0,68.0,2.119700748129676
ES,320316.0,Es-Laranja da Terra,12.0,18.0,-6.0,-1.073345259391771,265.0,214.0,51.0,9.640831758034027
ES,320320.0,Es-Linhares,1872.0,2277.0,-405.0,-0.8697519596263288,30781.0,28796.0,1985.0,4.490543842186227
ES,320330.0,Es-Mantenopolis,17.0,57.0,-40.0,-10.075566750629724,334.0,318.0,16.0,4.63768115942029
ES,320332.0,Es-Marataizes,403.0,289.0,114.0,2.347127856701668,3446.0,2793.0,653.0,15.066912782648822
ES,320334.0,Es-Marechal Floriano,166.0,188.0,-22.0,-0.529737539128341,2520.0,2394.0,126.0,3.1523642732049035
ES,320335.0,Es-Marilandia,51.0,59.0,-8.0,-0.42105263157894735,1152.0,1163.0,-11.0,-0.5841741901221456
ES,320340.0,Es-Mimoso do Sul,56.0,71.0,-15.0,-0.6555944055944056,869.0,733.0,136.0,6.299212598425196
ES,320350.0,Es-Montanha,108.0,146.0,-38.0,-1.3194444444444444,1588.0,1404.0,184.0,6.919894697254607
ES,320360.0,Es-Mucurici,22.0,12.0,10.0,1.9607843137254901,191.0,167.0,24.0,4.9079754601226995
ES,320370.0,Es-Muniz Freire,45.0,62.0,-17.0,-1.1588275391956373,740.0,683.0,57.0,4.142441860465116
ES,320380.0,Es-Muqui,21.0,26.0,-5.0,-0.3711952487008166,430.0,348.0,82.0,6.528662420382165
ES,320390.0,Es-Nova Venecia,306.0,383.0,-77.0,-0.8753979081400637,5351.0,4821.0,530.0,6.414135301948446
ES,320400.0,Es-Pancas,29.0,47.0,-18.0,-1.725790987535954,622.0,574.0,48.0,4.853387259858443
ES,320405.0,Es-Pedro Canario,126.0,159.0,-33.0,-1.038388923851479,1783.0,1463.0,320.0,11.408199643493761
ES,320410.0,Es-Pinheiros,127.0,147.0,-20.0,-0.4584001833600733,2745.0,2533.0,212.0,5.093704949543489
ES,320420.0,Es-Piuma,135.0,118.0,17.0,0.6643220007815553,1434.0,1255.0,179.0,7.40281224152192
ES,320425.0,Es-Ponto Belo,8.0,13.0,-5.0,-1.1337868480725624,164.0,151.0,13.0,3.080568720379147
ES,320430.0,Es-Presidente Kennedy,43.0,65.0,-22.0,-1.166489925768823,610.0,499.0,111.0,6.260575296108291
ES,320435.0,Es-Rio Bananal,86.0,104.0,-18.0,-0.8551068883610451,1580.0,1459.0,121.0,6.179775280898876
ES,320440.0,Es-Rio Novo do Sul,36.0,46.0,-10.0,-0.8319467554076538,564.0,547.0,17.0,1.439458086367485
ES,320450.0,Es-Santa Leopoldina,32.0,35.0,-3.0,-0.5154639175257731,368.0,550.0,-182.0,-24.396782841823057
ES,320455.0,Es-Santa Maria de Jetiba,339.0,461.0,-122.0,-1.6135431821187671,4311.0,4170.0,141.0,1.9228146733942453
ES,320460.0,Es-Santa Teresa,141.0,177.0,-36.0,-0.9745533297238765,1923.0,1905.0,18.0,0.4947773501924134
ES,320465.0,Es-Sao Domingos do Norte,31.0,52.0,-21.0,-1.55096011816839,628.0,652.0,-24.0,-1.8140589569160999
ES,320470.0,Es-Sao Gabriel da Palha,178.0,460.0,-282.0,-4.441644353441487,3320.0,3642.0,-322.0,-5.041490527634257
ES,320480.0,Es-Sao Jose do Calcado,22.0,19.0,3.0,0.4761904761904762,272.0,218.0,54.0,9.294320137693632
ES,320490.0,Es-Sao Mateus,1048.0,1061.0,-13.0,-0.05980861244019139,15259.0,14225.0,1034.0,4.912347379923037
ES,320495.0,Es-Sao Roque do Canaa,32.0,63.0,-31.0,-1.652452025586354,736.0,746.0,-10.0,-0.5461496450027308
ES,320500.0,Es-Serra,5605.0,7583.0,-1978.0,-1.327187208545529,94121.0,87881.0,6240.0,4.42744733537204
ES,320501.0,Es-Sooretama,287.0,261.0,26.0,0.6180175897314001,5521.0,5085.0,436.0,11.380840511615766
ES,320503.0,Es-Vargem Alta,56.0,85.0,-29.0,-0.9385113268608414,1367.0,1267.0,100.0,3.3579583613163195
ES,320506.0,Es-Venda Nova do Imigrante,168.0,229.0,-61.0,-1.1701515442163821,2429.0,2360.0,69.0,1.3588026782197715
ES,320510.0,Es-Viana,588.0,673.0,-85.0,-0.5318150534943378,8552.0,7846.0,706.0,4.638633377135348
ES,320515.0,Es-Vila Pavao,10.0,20.0,-10.0,-1.9047619047619049,296.0,273.0,23.0,4.732510288065844
ES,320517.0,Es-Vila Valerio,77.0,143.0,-66.0,-4.07911001236094,2465.0,2325.0,140.0,9.859154929577464
ES,320520.0,Es-Vila Velha,4749.0,4849.0,-100.0,-0.09498480243161095,65252.0,61650.0,3602.0,3.534075077019682
ES,320530.0,Es-Vitoria,6026.0,6963.0,-937.0,-0.5958096207039074,81312.0,75043.0,6269.0,4.173740521035146
RJ,330010.0,Rj-Angra dos Reis,1478.0,1417.0,61.0,0.1711367972169229,16880.0,15133.0,1747.0,5.102964802103111
RJ,330015.0,Rj-Aperibe,29.0,43.0,-14.0,-0.9085009733939001,638.0,615.0,23.0,1.5231788079470199
RJ,330020.0,Rj-Araruama,710.0,824.0,-114.0,-0.5834783498822806,12111.0,12086.0,25.0,0.1277661368630858
RJ,330022.0,Rj-Areal,62.0,67.0,-5.0,-0.22026431718061676,899.0,752.0,147.0,7.016706443914081
RJ,330023.0,Rj-Armacao de Buzios,1064.0,685.0,379.0,3.1902356902356903,8095.0,7220.0,875.0,7.519120048122368
RJ,330025.0,Rj-Arraial do Cabo,242.0,142.0,100.0,1.5908367801463568,2078.0,1834.0,244.0,3.9908406934903504
RJ,330030.0,Rj-Barra do Pirai,631.0,666.0,-35.0,-0.2227738527146585,8597.0,7234.0,1363.0,9.367697594501719
RJ,330040.0,Rj-Barra Mansa,1036.0,1017.0,19.0,0.06496837066165156,13209.0,12160.0,1049.0,3.695093169889746
RJ,330045.0,Rj-Belford Roxo,586.0,810.0,-224.0,-1.056006034320196,9056.0,8781.0,275.0,1.3140290519877675
RJ,330050.0,Rj-Bom Jardim,108.0,156.0,-48.0,-1.0065003145313483,1928.0,1755.0,173.0,3.7822474857892434
RJ,330060.0,Rj-Bom Jesus do Itabapoana,169.0,141.0,28.0,0.5193841587831571,1902.0,1592.0,310.0,6.0546875
